Element,Node,Fx[N],My[N.m],Mz[N.m]
2325,2333,12.8987,1.59E+04,0.442862
2325,2493,12.8987,6.63E+03,-0.295862
2326,2493,-15.9773,-1.91E+04,-0.295688
2326,2494,-15.9773,-2.48E+04,0.0963191
2327,2494,-14.3982,-2.95E+04,0.0963065
2327,2495,-14.3982,-2.76E+04,-0.274299
2328,2495,24.21,-8.16E+03,-0.274474
2328,2485,24.21,-364.862,0.38898
2345,2357,-4.0714,2.60E+04,0.153409
2345,2510,-4.0714,1.50E+04,-0.0928784
2346,2510,10.8526,-3.27E+04,-0.0927519
2346,2511,10.8526,-3.68E+04,0.0260345
2347,2511,14.9879,-4.56E+04,0.0260176
2347,2512,14.9879,-4.46E+04,-0.068115
2348,2512,39.0025,-1.38E+04,-0.068201
2348,2509,39.0025,-4.85E+03,0.0965607
2349,2477,48.4555,-2.99E+04,0.0461326
2349,2517,48.4555,-2.75E+04,-0.0574686
2350,2517,38.4587,-1.98E+04,-0.0574477
2350,2518,38.4587,-1.63E+04,8.50E-03
2351,2518,32.0318,-5.24E+03,8.52E-03
2351,2519,32.0318,-644.749,-0.425893
2352,2519,29.5883,1.36E+04,-0.426004
2352,2509,29.5883,1.92E+04,0.865296
2369,2381,11.473,1.24E+04,5.15E-03
2369,2534,11.473,7.13E+03,-3.47E-03
2370,2534,14.0441,-2.46E+04,-3.47E-03
2370,2535,14.0441,-2.87E+04,-5.81E-04
2371,2535,8.6587,-3.88E+04,-5.82E-04
2371,2536,8.6587,-3.78E+04,-1.78E-03
2372,2536,-1.79826,-1.93E+04,-1.78E-03
2372,2533,-1.79826,-1.48E+04,1.71E-03
2373,2509,92.1613,2.35E+04,0.970472
2373,2541,92.1613,1.81E+04,-0.401357
2374,2541,74.0512,3.92E+03,-0.401219
2374,2542,74.0512,-482.454,0.0157959
2375,2542,63.6796,-1.14E+04,0.0157835
2375,2543,63.6796,-1.48E+04,-0.0580239
2376,2543,58.8088,-2.26E+04,-0.0580187
2376,2533,58.8088,-2.49E+04,-0.0178965
2393,2405,0.562551,2.57E+04,-0.153654
2393,2558,0.562551,1.47E+04,0.0942305
2394,2558,13.0261,-3.27E+04,0.0941085
2394,2559,13.0261,-3.68E+04,-0.0282634
2395,2559,17.355,-4.55E+04,-0.0282398
2395,2560,17.355,-4.44E+04,0.0614696
2396,2560,44.9432,-1.38E+04,0.0615448
2396,2557,44.9432,-4.81E+03,-0.088536
2397,2533,58.5554,-2.51E+04,-0.016185
2397,2565,58.5554,-2.29E+04,-0.0621987
2398,2565,62.9652,-1.56E+04,-0.0622049
2398,2566,62.9652,-1.23E+04,0.0173756
2399,2566,73.0498,-1.77E+03,0.0173896
2399,2567,73.0498,2.49E+03,-0.456145
2400,2567,91.3174,1.62E+04,-0.456299
2400,2557,91.3174,2.15E+04,1.08329
2417,2429,10.4757,1.11E+04,-0.078179
2417,2582,10.4757,6.30E+03,0.0235931
2418,2582,15.8927,-2.23E+04,0.0234823
2418,2583,15.8927,-2.60E+04,0.0292246
2419,2583,11.8639,-3.48E+04,0.0292186
2419,2584,11.8639,-3.37E+04,0.0299778
2420,2584,-0.0369067,-1.71E+04,0.030099
2420,2581,-0.0369067,-1.30E+04,-0.091084
2421,2557,35.3626,1.75E+04,1.00262
2421,2589,35.3626,1.20E+04,-0.482533
2422,2589,35.458,-2.02E+03,-0.482404
2422,2590,35.458,-6.53E+03,9.45E-03
2423,2590,40.407,-1.74E+04,9.43E-03
2423,2591,40.407,-2.09E+04,-0.0662104
2424,2591,49.5538,-2.83E+04,-0.0662307
2424,2581,49.5538,-3.06E+04,0.0353627
2441,2453,25.7513,1.58E+04,-0.491325
2441,2606,25.7513,6.53E+03,0.310704
2442,2606,-7.68289,-1.93E+04,0.310511
2442,2607,-7.68289,-2.50E+04,-0.105608
2443,2607,-4.77557,-2.97E+04,-0.105595
2443,2608,-4.77557,-2.77E+04,0.297928
2444,2608,44.1243,-8.25E+03,0.298145
2444,2605,44.1243,-437.349,-0.488355
2445,2581,63.3624,-3.07E+04,-0.0557465
2445,2613,63.3624,-2.90E+04,-0.0107728
2446,2613,82.7318,-2.17E+04,-0.0108025
2446,2614,82.7318,-1.88E+04,0.0395518
2447,2614,109.09,-8.00E+03,0.039551
2447,2615,109.09,-4.10E+03,-0.218225
2448,2615,145.85,1.06E+04,-0.218334
2448,2605,145.85,1.58E+04,0.482827
2465,2629,-73.7482,1.96E+04,0.921875
2465,2631,-73.7482,1.15E+04,-1.06803
2466,2631,-29.6908,-1.13E+04,-1.06769
2466,2632,-29.6908,-1.75E+04,-0.0886638
2467,2632,-7.24678,-3.42E+04,-0.0886782
2467,2633,-7.24678,-3.86E+04,-0.165996
2468,2633,2.69912,-4.97E+04,-0.165977
2468,2630,2.69912,-5.23E+04,-0.165714
2469,2630,-13.5725,-2.17E+04,0.0140434
2469,2639,-13.5725,-2.86E+04,-2.39E-03
2470,2639,-42.7291,-5.70E+04,-2.37E-03
2470,2640,-42.7291,-5.90E+04,0.0115658
2471,2640,-53.1134,-4.71E+04,0.0115795
2471,2641,-53.1134,-4.15E+04,3.90E-03
2472,2641,-29.4478,3.77E+03,3.96E-03
2472,2638,-29.4478,1.19E+04,-0.0496395
2473,2646,-281.917,2.43E+04,-0.218429
2473,2647,-281.917,1.46E+04,0.222885
2474,2647,-210.117,-2.72E+04,0.222748
2474,2648,-210.117,-3.31E+04,0.0148504
2475,2648,-162.674,-5.96E+04,0.0148481
2475,2649,-162.674,-6.38E+04,0.0386488
2476,2649,-133.967,-8.04E+04,0.038646
2476,2638,-133.967,-8.27E+04,4.52E-03
2477,2629,-179.757,-3.93E+03,-0.91908
2477,2654,-179.757,-1.68E+04,0.262724
2478,2654,-73.4586,-4.78E+04,0.262333
2478,2655,-73.4586,-5.11E+04,-0.159593
2479,2655,-46.5334,-4.40E+04,-0.159741
2479,2656,-46.5334,-3.54E+04,0.583996
2480,2656,-117.958,6.06E+03,0.584422
2480,2646,-117.958,2.13E+04,-1.06873
2497,2670,-104.163,3.19E+04,-4.33317
2497,2671,-104.163,2.25E+04,1.86465
2498,2671,-46.423,-1.86E+03,1.86405
2498,2672,-46.423,-9.55E+03,-0.0551607
2499,2672,-14.7915,-2.83E+04,-0.0551004
2499,2673,-14.7915,-3.42E+04,0.202683
2500,2673,0.569617,-4.73E+04,0.202639
2500,2630,0.569617,-5.14E+04,0.179761
2501,2670,-206.442,-1.17E+04,0.156989
2501,2679,-206.442,-2.50E+04,-0.13469
2502,2679,-78.2792,-7.08E+04,-0.134587
2502,2680,-78.2792,-7.25E+04,0.0912714
2503,2680,-62.2084,-6.01E+04,0.0913597
2503,2681,-62.2084,-5.41E+04,-0.267014
2504,2681,-87.9634,1.71E+04,-0.267324
2504,2678,-87.9634,3.38E+04,0.411453
2505,2638,-121.336,-7.93E+04,0.0526365
2505,2686,-121.336,-7.57E+04,0.0373848
2506,2686,-122.714,-5.20E+04,0.0374255
2506,2687,-122.714,-4.62E+04,-0.0225974
2507,2687,-136.665,-1.21E+04,-0.0226191
2507,2688,-136.665,-4.40E+03,0.4776
2508,2688,-167.865,4.42E+04,0.477906
2508,2678,-167.865,5.51E+04,-1.06731
2525,2670,26.1471,3.58E+04,4.17515
2525,2703,26.1471,2.75E+04,-1.92911
2526,2703,55.6831,7.13E+03,-1.92853
2526,2704,55.6831,603.761,0.0299598
2527,2704,69.7014,-1.44E+04,0.0298892
2527,2705,69.7014,-1.93E+04,-0.212086
2528,2705,75.5149,-2.90E+04,-0.212051
2528,2702,75.5149,-3.22E+04,-0.170434
2529,2702,-10.2272,-2.00E+04,-5.92E-03
2529,2711,-10.2272,-2.62E+04,2.89E-03
2530,2711,-20.3963,-5.14E+04,2.89E-03
2530,2712,-20.3963,-5.30E+04,1.92E-03
2531,2712,-34.9093,-4.08E+04,1.92E-03
2531,2713,-34.9093,-3.55E+04,1.09E-03
2532,2713,-48.205,5.96E+03,1.10E-03
2532,2710,-48.205,1.31E+04,-7.14E-03
2533,2678,108.448,6.28E+04,-1.05655
2533,2718,108.448,5.27E+04,0.475528
2534,2718,75.5808,8.86E+03,0.475236
2534,2719,75.5808,2.17E+03,-0.0203801
2535,2719,56.8398,-2.67E+04,-0.0203518
2535,2720,56.8398,-3.15E+04,0.0437658
2536,2720,48.9545,-5.00E+04,0.0437432
2536,2710,48.9545,-5.28E+04,0.030879
2553,2734,34.5492,2.71E+04,-4.12985
2553,2735,34.5492,2.10E+04,1.92575
2554,2735,60.8187,4.24E+03,1.92518
2554,2736,60.8187,-784.815,-0.0254176
2555,2736,72.4682,-1.44E+04,-0.0253475
2555,2737,72.4682,-1.84E+04,0.214306
2556,2737,76.3892,-2.87E+04,0.214273
2556,2702,76.3892,-3.15E+04,0.164515
2557,2734,-204.433,-6.33E+03,-0.189672
2557,2743,-204.433,-1.59E+04,0.167846
2558,2743,-78.5792,-4.88E+04,0.167724
2558,2744,-78.5792,-4.99E+04,-0.107603
2559,2744,-63.2128,-4.07E+04,-0.107688
2559,2745,-63.2128,-3.63E+04,0.303045
2560,2745,-89.8098,1.43E+04,0.303404
2560,2742,-89.8098,2.60E+04,-0.474655
2561,2710,50.647,-5.20E+04,0.034319
2561,2750,50.647,-4.92E+04,0.0444601
2562,2750,62.2111,-3.02E+04,0.0444871
2562,2751,62.2111,-2.57E+04,-0.021425
2563,2751,85.6027,1.36E+03,-0.0214529
2563,2752,85.6027,7.33E+03,0.494941
2564,2752,124.873,4.61E+04,0.495247
2564,2742,124.873,5.49E+04,-1.09938
2581,2734,-130.274,2.07E+04,4.31679
2581,2767,-130.274,1.50E+04,-1.84067
2582,2767,-70.8532,1.03E+03,-1.84007
2582,2768,-70.8532,-3.66E+03,0.0619282
2583,2768,-39.0512,-1.47E+04,0.0618673
2583,2769,-39.0512,-1.84E+04,-0.199472
2584,2769,-24.8723,-2.61E+04,-0.199434
2584,2766,-24.8723,-2.86E+04,-0.157667
2585,2766,-12.9609,-1.33E+04,3.72E-03
2585,2775,-12.9609,-1.75E+04,-3.67E-03
2586,2775,-45.0302,-3.45E+04,-3.66E-03
2586,2776,-45.0302,-3.56E+04,-0.0155174
2587,2776,-54.27,-2.67E+04,-0.0155287
2587,2777,-54.27,-2.30E+04,-8.11E-03
2588,2777,-27.2916,6.03E+03,-8.18E-03
2588,2774,-27.2916,1.09E+04,0.0504591
2589,2742,-190.008,4.17E+04,-1.10821
2589,2782,-190.008,3.37E+04,0.497411
2590,2782,-152.93,-2.03E+03,0.497096
2590,2783,-152.93,-7.67E+03,-0.0228782
2591,2783,-135.39,-3.29E+04,-0.0228526
2591,2784,-135.39,-3.72E+04,0.0408467
2592,2784,-132.079,-5.46E+04,0.0408097
2592,2774,-132.079,-5.73E+04,0.0492531
2609,2798,-119.998,1.58E+04,-0.987348
2609,2799,-119.998,1.08E+04,1.01611
2610,2799,-68.2667,-3.54E+03,1.01577
2610,2800,-68.2667,-7.27E+03,0.0642323
2611,2800,-39.7915,-1.78E+04,0.0642453
2611,2801,-39.7915,-2.05E+04,0.151944
2612,2801,-25.4673,-2.75E+04,0.15192
2612,2766,-25.4673,-2.90E+04,0.161389
2613,2798,-173.748,-710.028,0.982716
2613,2807,-173.748,-8.36E+03,-0.341396
2614,2807,-63.7542,-2.77E+04,-0.340976
2614,2808,-63.7542,-2.95E+04,0.179845
2615,2808,-39.5773,-2.49E+04,0.179976
2615,2809,-39.5773,-1.92E+04,-0.624388
2616,2809,-116.547,6.36E+03,-0.624838
2616,2806,-116.547,1.55E+04,1.12946
2617,2774,-144.236,-5.95E+04,0.0117423
2617,2814,-144.236,-5.78E+04,0.0388167
2618,2814,-173.813,-4.51E+04,0.0388226
2618,2815,-173.813,-4.18E+04,0.0146652
2619,2815,-223.402,-2.16E+04,0.0146654
2619,2816,-223.402,-1.70E+04,0.238908
2620,2816,-298.977,1.53E+04,0.239055
2620,2806,-298.977,2.28E+04,-0.241192
2637,2638,-25.9065,2.64E+04,-0.0977532
2637,2831,-25.9065,2.29E+04,0.0212127
2638,2831,-46.4054,-729.15,0.0210809
2638,2832,-46.4054,-4.05E+03,0.022656
2639,2832,-43.2593,-8.44E+03,0.0226411
2639,2833,-43.2593,-6.38E+03,0.0151325
2640,2833,-18.9056,1.21E+04,0.015187
2640,2830,-18.9056,1.56E+04,-0.0376384
2641,2838,-233.209,2.19E+04,0.019754
2641,2839,-233.209,1.47E+04,-0.0146118
2642,2839,-174.013,-1.62E+04,-0.0146019
2642,2840,-174.013,-2.05E+04,1.89E-04
2643,2840,-135.903,-3.98E+04,1.89E-04
2643,2841,-135.903,-4.29E+04,-2.39E-04
2644,2841,-113.593,-5.51E+04,-2.35E-04
2644,2830,-113.593,-5.67E+04,-5.70E-03
2645,2646,-50.6793,2.88E+04,-0.85232
2645,2846,-50.6793,2.05E+04,0.570394
2646,2846,-1.46943,-2.67E+03,0.570071
2646,2847,-1.46943,-8.28E+03,-0.213322
2647,2847,-2.68274,-1.09E+04,-0.213294
2647,2848,-2.68274,-7.62E+03,0.495244
2648,2848,-51.1008,9.88E+03,0.495534
2648,2838,-51.1008,1.59E+04,-0.773762
2665,2678,13.9135,4.24E+04,0.398648
2665,2863,13.9135,3.20E+04,-0.273167
2666,2863,-21.8075,-1.36E+04,-0.272897
2666,2864,-21.8075,-1.79E+04,0.129579
2667,2864,-26.3797,-2.09E+04,0.129573
2667,2865,-26.3797,-1.78E+04,-0.278909
2668,2865,-24.4212,1.91E+04,-0.279226
2668,2862,-24.4212,2.77E+04,0.437732
2669,2830,-105.54,-5.52E+04,3.93E-03
2669,2870,-105.54,-5.29E+04,-3.47E-03
2670,2870,-110.713,-3.74E+04,-3.47E-03
2670,2871,-110.713,-3.35E+04,1.39E-03
2671,2871,-128.823,-1.09E+04,1.40E-03
2671,2872,-128.823,-5.84E+03,-0.0271792
2672,2872,-163.588,2.70E+04,-0.0271913
2672,2862,-163.588,3.45E+04,0.0575027
2689,2710,-42.3375,2.34E+04,-0.0105747
2689,2887,-42.3375,1.94E+04,9.20E-04
2690,2887,-21.7868,-5.50E+03,9.06E-04
2690,2888,-21.7868,-8.80E+03,7.95E-04
2691,2888,-19.362,-1.15E+04,7.91E-04
2691,2889,-19.362,-8.98E+03,-1.11E-03
2692,2889,-34.6779,1.28E+04,-1.12E-03
2692,2886,-34.6779,1.67E+04,8.37E-03
2693,2862,117.493,4.46E+04,0.0678378
2693,2894,117.493,3.69E+04,-0.0295156
2694,2894,81.1916,4.35E+03,-0.0294934
2694,2895,81.1916,-493.414,1.20E-03
2695,2895,60.5985,-2.20E+04,1.20E-03
2695,2896,60.5985,-2.57E+04,-1.34E-03
2696,2896,50.542,-4.01E+04,-1.33E-03
2696,2886,50.542,-4.22E+04,-8.50E-03
2713,2742,16.2861,3.00E+04,-0.468151
2713,2911,16.2861,2.07E+04,0.308003
2714,2911,-21.3493,-1.91E+04,0.307672
2714,2912,-21.3493,-2.25E+04,-0.137637
2715,2912,-26.7672,-2.26E+04,-0.137614
2715,2913,-26.7672,-1.92E+04,0.275575
2716,2913,-26.8859,1.99E+04,0.275865
2716,2910,-26.8859,2.90E+04,-0.418416
2717,2886,50.2491,-4.21E+04,5.17E-03
2717,2918,50.2491,-4.00E+04,-2.58E-03
2718,2918,59.6782,-2.54E+04,-2.57E-03
2718,2919,59.6782,-2.17E+04,-8.04E-04
2719,2919,79.5047,121.662,-8.01E-04
2719,2920,79.5047,5.05E+03,-2.12E-03
2720,2920,114.878,3.81E+04,-2.12E-03
2720,2910,114.878,4.58E+04,3.17E-04
2737,2774,-23.2414,1.49E+04,0.0879646
2737,2935,-23.2414,1.12E+04,-0.0222908
2738,2935,-45.7109,-1.00E+04,-0.0221707
2738,2936,-45.7109,-1.26E+04,-0.0239321
2739,2936,-43.1058,-1.25E+04,-0.0239241
2739,2937,-43.1058,-9.89E+03,-0.0173688
2740,2937,-18.4865,1.20E+04,-0.0174415
2740,2934,-18.4865,1.59E+04,0.0508645
2741,2910,-162.157,3.60E+04,7.81E-03
2741,2942,-162.157,2.82E+04,-3.74E-03
2742,2942,-128.373,-5.71E+03,-3.73E-03
2742,2943,-128.373,-1.10E+04,-3.81E-04
2743,2943,-111.124,-3.45E+04,-3.79E-04
2743,2944,-111.124,-3.85E+04,4.01E-05
2744,2944,-106.758,-5.47E+04,4.39E-05
2744,2934,-106.758,-5.71E+04,-4.58E-03
2761,2806,-44.8521,1.76E+04,0.886806
2761,2959,-44.8521,1.03E+04,-0.601586
2762,2959,3.73878,-1.02E+04,-0.601252
2762,2960,3.73878,-1.45E+04,0.221606
2763,2960,-1.00879,-1.43E+04,0.221568
2763,2961,-1.00879,-1.00E+04,-0.511729
2764,2961,-55.1211,1.05E+04,-0.512038
2764,2958,-55.1211,1.77E+04,0.81315
2765,2934,-115.702,-5.88E+04,2.67E-03
2765,2966,-115.702,-5.71E+04,-8.27E-04
2766,2966,-139.098,-4.45E+04,-8.24E-04
2766,2967,-139.098,-4.13E+04,-6.65E-04
2767,2967,-178.59,-2.15E+04,-6.65E-04
2767,2968,-178.59,-1.71E+04,6.81E-03
2768,2968,-239.603,1.45E+04,6.81E-03
2768,2958,-239.603,2.19E+04,-8.66E-03
2785,2830,-19.0059,1.40E+04,-0.0472647
2785,2983,-19.0059,1.01E+04,0.0181922
2786,2983,-43.6016,-1.16E+04,0.0181244
2786,2984,-43.6016,-1.41E+04,0.0240872
2787,2984,-46.421,-1.36E+04,0.0240996
2787,2985,-46.421,-1.09E+04,0.0219723
2788,2985,-24.5378,1.10E+04,0.0220996
2788,2982,-24.5378,1.48E+04,-0.0935029
2789,2990,-298.563,2.24E+04,0.226029
2789,2991,-298.563,1.49E+04,-0.224311
2790,2991,-222.674,-1.78E+04,-0.224172
2790,2992,-222.674,-2.25E+04,-0.0141602
2791,2992,-172.558,-4.31E+04,-0.0141595
2791,2993,-172.558,-4.63E+04,-0.037063
2792,2993,-142.238,-5.94E+04,-0.0370577
2792,2982,-142.238,-6.12E+04,-0.0113055
2793,2838,-55.16,1.51E+04,-0.795224
2793,2998,-55.16,8.19E+03,0.501795
2794,2998,-2.27046,-1.16E+04,0.501494
2794,2999,-2.27046,-1.57E+04,-0.21883
2795,2999,1.54587,-1.51E+04,-0.218869
2795,3000,1.54587,-1.06E+04,0.60074
2796,3000,-49.0685,1.07E+04,0.60108
2796,2990,-49.0685,1.83E+04,-0.897311
2813,2862,-30.3208,2.70E+04,0.425184
2813,3015,-30.3208,1.79E+04,-0.276734
2814,3015,-28.0892,-2.13E+04,-0.276435
2814,3016,-28.0892,-2.48E+04,0.132689
2815,3016,-22.4738,-2.47E+04,0.132698
2815,3017,-22.4738,-2.12E+04,-0.284418
2816,3017,14.5122,1.93E+04,-0.284714
2816,3014,14.5122,2.88E+04,0.425851
2817,2982,-128.945,-5.92E+04,-0.0472508
2817,3022,-128.945,-5.66E+04,-0.0400349
2818,3022,-130.515,-3.92E+04,-0.0400716
2818,3023,-130.515,-3.50E+04,0.0222705
2819,3023,-145.416,-9.86E+03,0.0222948
2819,3024,-145.416,-4.24E+03,-0.486607
2820,3024,-178.498,3.15E+04,-0.486915
2820,3014,-178.498,3.95E+04,1.0825
2837,2886,-34.9202,1.58E+04,-5.29E-03
2837,3039,-34.9202,1.17E+04,1.61E-03
2838,3039,-20.0277,-1.20E+04,1.60E-03
2838,3040,-20.0277,-1.48E+04,-2.89E-04
2839,3040,-22.4931,-1.44E+04,-2.90E-04
2839,3041,-22.4931,-1.15E+04,-2.05E-04
2840,3041,-42.5509,1.23E+04,-2.09E-04
2840,3038,-42.5509,1.63E+04,2.83E-03
2841,3014,110.182,5.03E+04,1.07671
2841,3046,110.182,4.21E+04,-0.485583
2842,3046,74.9611,6.38E+03,-0.485283
2842,3047,74.9611,920.857,0.0198718
2843,3047,54.2787,-2.32E+04,0.0198442
2843,3048,54.2787,-2.73E+04,-0.04479
2844,3048,44.6095,-4.35E+04,-0.0447643
2844,3038,44.6095,-4.59E+04,-0.0351178
2861,2910,-27.4802,2.87E+04,-0.428159
2861,3063,-27.4802,1.95E+04,0.275817
2862,3063,-27.2787,-2.06E+04,0.275511
2862,3064,-27.2787,-2.42E+04,-0.130711
2863,3064,-22.0541,-2.45E+04,-0.130721
2863,3065,-22.0541,-2.11E+04,0.279261
2864,3065,15.0258,1.87E+04,0.279545
2864,3062,15.0258,2.81E+04,-0.413173
2865,3038,44.324,-4.62E+04,-0.0324293
2865,3070,44.324,-4.38E+04,-0.0456154
2866,3070,53.3847,-2.81E+04,-0.0456392
2866,3071,53.3847,-2.41E+04,0.0201339
2867,3071,73.3308,-487.435,0.0201627
2867,3072,73.3308,4.86E+03,-0.489379
2868,3072,107.593,4.00E+04,-0.489679
2868,3062,107.593,4.80E+04,1.08494
2885,2934,-18.6608,1.58E+04,0.0436175
2885,3087,-18.6608,1.19E+04,-0.0164018
2886,3087,-43.5557,-1.03E+04,-0.0163387
2886,3088,-43.5557,-1.30E+04,-0.0246516
2887,3088,-46.5422,-1.32E+04,-0.0246648
2887,3089,-46.5422,-1.06E+04,-0.0222933
2888,3089,-24.8691,1.06E+04,-0.0224269
2888,3086,-24.8691,1.43E+04,0.0983602
2889,3062,-176.243,3.82E+04,1.09288
2889,3094,-176.243,3.02E+04,-0.491484
2890,3094,-144.075,-5.19E+03,-0.491172
2890,3095,-144.075,-1.08E+04,0.0222114
2891,3095,-129.815,-3.56E+04,0.0221878
2891,3096,-129.815,-3.97E+04,-0.0401926
2892,3096,-128.725,-5.68E+04,-0.0401538
2892,3086,-128.725,-5.94E+04,-0.0503326
2909,2958,-53.1165,1.78E+04,0.802693
2909,3111,-53.1165,1.06E+04,-0.511085
2910,3111,-1.47142,-1.01E+04,-0.510783
2910,3112,-1.47142,-1.45E+04,0.222464
2911,3112,1.29714,-1.47E+04,0.222499
2911,3113,1.29714,-1.05E+04,-0.604349
2912,3113,-50.1726,1.01E+04,-0.604693
2912,3110,-50.1726,1.74E+04,0.904278
2913,3086,-142.411,-6.12E+04,-9.94E-03
2913,3118,-142.411,-5.94E+04,-0.038368
2914,3118,-173.099,-4.62E+04,-0.0383723
2914,3119,-173.099,-4.30E+04,-0.0146581
2915,3119,-223.621,-2.23E+04,-0.0146588
2915,3120,-223.621,-1.76E+04,-0.228271
2916,3120,-300.003,1.51E+04,-0.228412
2916,3110,-300.003,2.26E+04,0.230177
2933,2982,-28.2992,1.14E+04,-0.0575632
2933,3135,-28.2992,6.56E+03,9.74E-03
2934,3135,-54.0533,-2.22E+04,9.66E-03
2934,3136,-54.0533,-2.59E+04,0.017012
2935,3136,-44.2594,-3.48E+04,0.0169993
2935,3137,-44.2594,-3.37E+04,5.57E-03
2936,3137,-12.7931,-1.72E+04,5.59E-03
2936,3134,-12.7931,-1.30E+04,-7.98E-03
2937,3142,-116.599,1.56E+04,-0.986487
2937,3143,-116.599,1.04E+04,1.02312
2938,3143,-65.0635,-4.20E+03,1.02278
2938,3144,-65.0635,-8.06E+03,0.0659832
2939,3144,-36.5791,-1.88E+04,0.0659962
2939,3145,-36.5791,-2.16E+04,0.153143
2940,3145,-21.9914,-2.89E+04,0.153119
2940,3134,-21.9914,-3.05E+04,0.164647
2941,2990,-116.308,1.63E+04,-1.12486
2941,3150,-116.308,6.90E+03,0.62356
2942,3150,-39.7042,-1.90E+04,0.623111
2942,3151,-39.7042,-2.48E+04,-0.177971
2943,3151,-64.1614,-2.96E+04,-0.177838
2943,3152,-64.1614,-2.78E+04,0.336191
2944,3152,-174.662,-8.42E+03,0.336611
2944,3142,-174.662,-696.942,-0.981941
2961,3014,-89.2563,2.58E+04,0.429346
2961,3167,-89.2563,1.48E+04,-0.27653
2962,3167,-63.336,-3.28E+04,-0.276207
2962,3168,-63.336,-3.69E+04,0.0969937
2963,3168,-78.8962,-4.57E+04,0.0969079
2963,3169,-78.8962,-4.47E+04,-0.142318
2964,3169,-206.189,-1.42E+04,-0.142418
2964,3166,-206.189,-5.34E+03,0.159928
2965,3134,-20.7646,-3.04E+04,0.156668
2965,3174,-20.7646,-2.80E+04,0.203411
2966,3174,-33.8737,-2.05E+04,0.203449
2966,3175,-33.8737,-1.70E+04,-0.0596508
2967,3175,-64.1309,-6.12E+03,-0.0597133
2967,3176,-64.1309,-1.56E+03,1.86771
2968,3176,-121.363,1.25E+04,1.86831
2968,3166,-121.363,1.81E+04,-4.35059
2985,3038,-48.476,1.24E+04,1.46E-04
2985,3191,-48.476,7.08E+03,4.93E-04
2986,3191,-35.7022,-2.48E+04,4.93E-04
2986,3192,-35.7022,-2.90E+04,-3.73E-05
2987,3192,-20.857,-3.91E+04,-3.65E-05
2987,3193,-20.857,-3.80E+04,-1.19E-05
2988,3193,-9.66761,-1.94E+04,-1.13E-05
2988,3190,-9.66761,-1.48E+04,-4.65E-04
2989,3166,17.6992,2.32E+04,-4.1932
2989,3198,17.6992,1.77E+04,1.93998
2990,3198,47.1782,3.47E+03,1.9394
2990,3199,47.1782,-951.009,-0.0298143
2991,3199,60.9817,-1.19E+04,-0.0297442
2991,3200,60.9817,-1.54E+04,0.215691
2992,3200,66.345,-2.31E+04,0.215656
2992,3190,66.345,-2.54E+04,0.165174
3009,3062,-89.7121,2.52E+04,-0.423218
3009,3215,-89.7121,1.43E+04,0.273387
3010,3215,-63.5012,-3.29E+04,0.273069
3010,3216,-63.5012,-3.70E+04,-0.0955507
3011,3216,-79.0945,-4.57E+04,-0.0954657
3011,3217,-79.0945,-4.46E+04,0.141659
3012,3217,-206.804,-1.42E+04,0.141761
3012,3214,-206.804,-5.30E+03,-0.160501
3013,3190,66.4178,-2.56E+04,0.164709
3013,3222,66.4178,-2.35E+04,0.216096
3014,3222,61.1942,-1.61E+04,0.216131
3014,3223,61.1942,-1.28E+04,-0.0297934
3015,3223,47.5091,-2.15E+03,-0.0298641
3015,3224,47.5091,2.14E+03,1.94407
3016,3224,18.086,1.60E+04,1.94466
3016,3214,18.086,2.13E+04,-4.20236
3033,3086,-28.7619,1.08E+04,0.0579702
3033,3239,-28.7619,5.91E+03,-8.68E-03
3034,3239,-54.4532,-2.27E+04,-8.60E-03
3034,3240,-54.4532,-2.64E+04,-0.0165999
3035,3240,-44.4699,-3.50E+04,-0.0165866
3035,3241,-44.4699,-3.40E+04,-4.53E-03
3036,3241,-12.9614,-1.72E+04,-4.54E-03
3036,3238,-12.9614,-1.31E+04,5.80E-03
3037,3214,-120.482,1.66E+04,-4.36392
3037,3246,-120.482,1.11E+04,1.87449
3038,3246,-62.9085,-2.83E+03,1.87388
3038,3247,-62.9085,-7.32E+03,-0.0590704
3039,3247,-32.3225,-1.80E+04,-0.059008
3039,3248,-32.3225,-2.15E+04,0.20472
3040,3248,-18.8825,-2.88E+04,0.204681
3040,3238,-18.8825,-3.11E+04,0.16052
3057,3110,-118.6,1.55E+04,1.13236
3057,3263,-118.6,6.13E+03,-0.625855
3058,3263,-41.5008,-1.97E+04,-0.625403
3058,3264,-41.5008,-2.54E+04,0.178465
3059,3264,-66.3771,-3.00E+04,0.178329
3059,3265,-66.3771,-2.81E+04,-0.333055
3060,3265,-177.939,-8.54E+03,-0.333478
3060,3262,-177.939,-732.302,0.990377
3061,3238,-19.7719,-3.11E+04,0.166318
3061,3270,-19.7719,-2.93E+04,0.156538
3062,3270,-34.0257,-2.19E+04,0.156563
3062,3271,-34.0257,-1.90E+04,0.0694452
3063,3271,-62.2224,-7.97E+03,0.069432
3063,3272,-62.2224,-4.02E+03,1.04298
3064,3272,-113.668,1.09E+04,1.04333
3064,3262,-113.668,1.61E+04,-0.992049
3081,3286,-2.66E+03,9.23E+03,9.47675
3081,3288,-2.66E+03,6.61E+03,-4.87899
3082,3288,-1.97E+03,-1.01E+03,-4.87676
3082,3289,-1.97E+03,-3.06E+03,0.587509
