Element,Node,Fx[N],My[N.m],Mz[N.m]
3842,4.22E+03,-1.00E+05,2.13E+03,1.50E+03
3842,4.22E+03,-1.00E+05,-49.7915,-9.36941
3843,4.22E+03,-1.00E+05,-49.7915,-9.36941
3843,4.22E+03,-1.00E+05,-2.23E+03,-1.52E+03
3844,4.22E+03,-1.00E+05,-2.23E+03,-1.52E+03
3844,1.17E+03,-1.00E+05,-4.40E+03,-3.03E+03
3845,5.38E+02,-2.14E+05,9.78E+01,4.87E+03
3845,4.22E+03,-2.14E+05,-4.10E+00,2.42E+03
3846,4.22E+03,-2.14E+05,-4.10E+00,2.42E+03
3846,4.22E+03,-2.14E+05,-106.044,-31.5826
3847,4.22E+03,-2.14E+05,-106.044,-31.5826
3847,4.22E+03,-2.14E+05,-2.08E+02,-2.48E+03
3848,4.22E+03,-2.14E+05,-2.08E+02,-2.48E+03
3848,1.20E+03,-2.14E+05,-3.10E+02,-4.93E+03
3849,5.86E+02,-2.14E+05,-9.78E+01,4.87E+03
3849,4.23E+03,-2.14E+05,4.10E+00,2.42E+03
3850,4.23E+03,-2.14E+05,4.10E+00,2.42E+03
3850,4.23E+03,-2.14E+05,106.044,-31.5826
3851,4.23E+03,-2.14E+05,106.044,-31.5826
3851,4.23E+03,-2.14E+05,2.08E+02,-2.48E+03
3852,4.23E+03,-2.14E+05,2.08E+02,-2.48E+03
3852,1.24E+03,-2.14E+05,3.10E+02,-4.93E+03
3853,6.34E+02,-1.00E+05,-4.30E+03,3.02E+03
3853,4.24E+03,-1.00E+05,-2.13E+03,1.50E+03
3854,4.24E+03,-1.00E+05,-2.13E+03,1.50E+03
3854,4.24E+03,-1.00E+05,49.7915,-9.36941
3855,4.24E+03,-1.00E+05,49.7915,-9.36941
3855,4.24E+03,-1.00E+05,2.23E+03,-1.52E+03
3856,4.24E+03,-1.00E+05,2.23E+03,-1.52E+03
3856,1.29E+03,-1.00E+05,4.40E+03,-3.03E+03
3857,6.58E+02,-8.06E+04,4.69E+03,-3.14E+03
3857,4.24E+03,-8.06E+04,2.29E+03,-1.55E+03
3858,4.24E+03,-8.06E+04,2.29E+03,-1.55E+03
3858,4.24E+03,-8.06E+04,-109.011,42.9036
3859,4.24E+03,-8.06E+04,-109.011,42.9036
3859,4.25E+03,-8.06E+04,-2.51E+03,1.63E+03
3860,4.25E+03,-8.06E+04,-2.51E+03,1.63E+03
3860,1.32E+03,-8.06E+04,-4.91E+03,3.22E+03
3861,6.99E+02,-1.71E+05,6.18E+02,-5.12E+03
3861,4.25E+03,-1.71E+05,2.77E+02,-2.53E+03
3862,4.25E+03,-1.71E+05,2.77E+02,-2.53E+03
3862,4.25E+03,-1.71E+05,-63.3092,62.4257
3863,4.25E+03,-1.71E+05,-63.3092,62.4257
3863,4.25E+03,-1.71E+05,-4.04E+02,2.65E+03
3864,4.25E+03,-1.71E+05,-4.04E+02,2.65E+03
3864,1.36E+03,-1.71E+05,-7.45E+02,5.24E+03
3865,7.63E+02,-1.71E+05,-6.18E+02,-5.12E+03
3865,4.26E+03,-1.71E+05,-2.77E+02,-2.53E+03
3866,4.26E+03,-1.71E+05,-2.77E+02,-2.53E+03
3866,4.26E+03,-1.71E+05,63.3092,62.4257
3867,4.26E+03,-1.71E+05,63.3092,62.4257
3867,4.26E+03,-1.71E+05,4.04E+02,2.65E+03
3868,4.26E+03,-1.71E+05,4.04E+02,2.65E+03
3868,1.42E+03,-1.71E+05,7.45E+02,5.24E+03
3869,8.27E+02,-8.06E+04,-4.69E+03,-3.14E+03
3869,4.26E+03,-8.06E+04,-2.29E+03,-1.55E+03
3870,4.26E+03,-8.06E+04,-2.29E+03,-1.55E+03
3870,4.27E+03,-8.06E+04,109.011,42.9036
3871,4.27E+03,-8.06E+04,109.011,42.9036
3871,4.27E+03,-8.06E+04,2.51E+03,1.63E+03
3872,4.27E+03,-8.06E+04,2.51E+03,1.63E+03
3872,1.48E+03,-8.06E+04,4.91E+03,3.22E+03
3873,6.75E+02,-1.92E+05,9.44E+03,329.241
3873,4.27E+03,-1.92E+05,4.63E+03,170.557
3874,4.27E+03,-1.92E+05,4.63E+03,170.557
3874,4.27E+03,-1.92E+05,-182.805,11.8718
3875,4.27E+03,-1.92E+05,-182.805,11.8718
3875,4.27E+03,-1.92E+05,-5.00E+03,-146.813
3876,4.27E+03,-1.92E+05,-5.00E+03,-146.813
3876,1.33E+03,-1.92E+05,-9.81E+03,-305.498
3877,7.07E+02,-4.18E+05,1.29E+03,726.419
3877,4.28E+03,-4.18E+05,5.57E+02,380.997
3878,4.28E+03,-4.18E+05,5.57E+02,380.997
3878,4.28E+03,-4.18E+05,-174.019,35.5743
3879,4.28E+03,-4.18E+05,-174.019,35.5743
3879,4.28E+03,-4.18E+05,-9.05E+02,-309.848
3880,4.28E+03,-4.18E+05,-9.05E+02,-309.848
3880,1.36E+03,-4.18E+05,-1.64E+03,-655.271
3881,7.71E+02,-4.18E+05,-1.29E+03,726.419
3881,4.29E+03,-4.18E+05,-5.57E+02,380.997
3882,4.29E+03,-4.18E+05,-5.57E+02,380.997
3882,4.29E+03,-4.18E+05,174.019,35.5743
3883,4.29E+03,-4.18E+05,174.019,35.5743
3883,4.29E+03,-4.18E+05,905.494,-309.848
3884,4.29E+03,-4.18E+05,905.494,-309.848
3884,1.43E+03,-4.18E+05,1.64E+03,-655.271
3885,8.35E+02,-1.92E+05,-9.44E+03,329.241
3885,4.29E+03,-1.92E+05,-4.63E+03,170.557
3886,4.29E+03,-1.92E+05,-4.63E+03,170.557
3886,4.29E+03,-1.92E+05,182.805,11.8718
3887,4.29E+03,-1.92E+05,182.805,11.8718
3887,4.29E+03,-1.92E+05,5.00E+03,-146.813
3888,4.29E+03,-1.92E+05,5.00E+03,-146.813
3888,1.49E+03,-1.92E+05,9.81E+03,-305.498
3889,8.67E+02,-1.80E+05,9.01E+03,-4.85E-10
3889,4.30E+03,-1.80E+05,4.41E+03,-2.63E-10
3890,4.30E+03,-1.80E+05,4.41E+03,-2.63E-10
3890,4.30E+03,-1.80E+05,-196.092,-4.18E-11
3891,4.30E+03,-1.80E+05,-196.092,-4.18E-11
3891,4.30E+03,-1.80E+05,-4.80E+03,1.80E-10
3892,4.30E+03,-1.80E+05,-4.80E+03,1.80E-10
3892,1.52E+03,-1.80E+05,-9.40E+03,4.01E-10
3893,8.91E+02,-4.00E+05,1.16E+03,-1.29E-09
3893,4.31E+03,-4.00E+05,495.665,-7.16E-10
3894,4.31E+03,-4.00E+05,495.665,-7.16E-10
3894,4.31E+03,-4.00E+05,-168.682,-1.43E-10
3895,4.31E+03,-4.00E+05,-168.682,-1.43E-10
3895,4.31E+03,-4.00E+05,-833.029,4.30E-10
3896,4.31E+03,-4.00E+05,-833.029,4.30E-10
3896,1.55E+03,-4.00E+05,-1.50E+03,1.00E-09
3897,9.39E+02,-4.00E+05,-1.16E+03,-9.82E-10
3897,4.31E+03,-4.00E+05,-495.665,-5.02E-10
3898,4.31E+03,-4.00E+05,-495.665,-5.02E-10
3898,4.31E+03,-4.00E+05,168.682,-2.25E-11
3899,4.31E+03,-4.00E+05,168.682,-2.25E-11
3899,4.32E+03,-4.00E+05,833.029,4.57E-10
3900,4.32E+03,-4.00E+05,833.029,4.57E-10
3900,1.60E+03,-4.00E+05,1.50E+03,9.37E-10
3901,9.87E+02,-1.80E+05,-9.01E+03,-2.34E-10
3901,4.32E+03,-1.80E+05,-4.41E+03,-6.93E-11
3902,4.32E+03,-1.80E+05,-4.41E+03,-6.93E-11
3902,4.32E+03,-1.80E+05,196.092,9.55E-11
3903,4.32E+03,-1.80E+05,196.092,9.55E-11
3903,4.32E+03,-1.80E+05,4.80E+03,2.60E-10
3904,4.32E+03,-1.80E+05,4.80E+03,2.60E-10
3904,1.64E+03,-1.80E+05,9.40E+03,4.25E-10
3905,1.02E+03,-1.92E+05,9.44E+03,-329.241
3905,4.33E+03,-1.92E+05,4.63E+03,-170.557
3906,4.33E+03,-1.92E+05,4.63E+03,-170.557
3906,4.33E+03,-1.92E+05,-182.805,-11.8718
3907,4.33E+03,-1.92E+05,-182.805,-11.8718
3907,4.33E+03,-1.92E+05,-5.00E+03,146.813
3908,4.33E+03,-1.92E+05,-5.00E+03,146.813
3908,1.68E+03,-1.92E+05,-9.81E+03,305.498
3909,1.04E+03,-4.18E+05,1.29E+03,-726.419
3909,4.33E+03,-4.18E+05,5.57E+02,-380.997
3910,4.33E+03,-4.18E+05,5.57E+02,-380.997
3910,4.34E+03,-4.18E+05,-174.019,-35.5743
3911,4.34E+03,-4.18E+05,-174.019,-35.5743
3911,4.34E+03,-4.18E+05,-905.494,309.848
3912,4.34E+03,-4.18E+05,-905.494,309.848
3912,1.70E+03,-4.18E+05,-1.64E+03,655.271
3913,1.09E+03,-4.18E+05,-1.29E+03,-726.419
3913,4.34E+03,-4.18E+05,-5.57E+02,-380.997
3914,4.34E+03,-4.18E+05,-5.57E+02,-380.997
3914,4.34E+03,-4.18E+05,174.019,-35.5743
3915,4.34E+03,-4.18E+05,174.019,-35.5743
3915,4.34E+03,-4.18E+05,9.05E+02,309.848
3916,4.34E+03,-4.18E+05,9.05E+02,309.848
3916,1.75E+03,-4.18E+05,1.64E+03,655.271
3917,1.14E+03,-1.92E+05,-9.44E+03,-329.241
3917,4.35E+03,-1.92E+05,-4.63E+03,-170.557
3918,4.35E+03,-1.92E+05,-4.63E+03,-170.557
3918,4.35E+03,-1.92E+05,182.805,-11.8718
3919,4.35E+03,-1.92E+05,182.805,-11.8718
3919,4.35E+03,-1.92E+05,5.00E+03,146.813
3920,4.35E+03,-1.92E+05,5.00E+03,146.813
3920,1.80E+03,-1.92E+05,9.81E+03,305.498
3921,1.17E+03,-8.06E+04,4.69E+03,3.14E+03
3921,4.36E+03,-8.06E+04,2.29E+03,1.55E+03
3922,4.36E+03,-8.06E+04,2.29E+03,1.55E+03
3922,4.36E+03,-8.06E+04,-109.011,-42.9036
3923,4.36E+03,-8.06E+04,-109.011,-42.9036
3923,4.36E+03,-8.06E+04,-2.51E+03,-1.63E+03
3924,4.36E+03,-8.06E+04,-2.51E+03,-1.63E+03
3924,1.83E+03,-8.06E+04,-4.91E+03,-3.22E+03
3925,1.20E+03,-1.71E+05,6.18E+02,5.12E+03
3925,4.36E+03,-1.71E+05,2.77E+02,2.53E+03
3926,4.36E+03,-1.71E+05,2.77E+02,2.53E+03
3926,4.36E+03,-1.71E+05,-63.3092,-62.4257
3927,4.36E+03,-1.71E+05,-63.3092,-62.4257
3927,4.36E+03,-1.71E+05,-4.04E+02,-2.65E+03
3928,4.36E+03,-1.71E+05,-4.04E+02,-2.65E+03
3928,1.85E+03,-1.71E+05,-7.45E+02,-5.24E+03
3929,1.24E+03,-1.71E+05,-6.18E+02,5.12E+03
3929,4.37E+03,-1.71E+05,-2.77E+02,2.53E+03
3930,4.37E+03,-1.71E+05,-2.77E+02,2.53E+03
3930,4.37E+03,-1.71E+05,63.3092,-62.4257
3931,4.37E+03,-1.71E+05,63.3092,-62.4257
3931,4.37E+03,-1.71E+05,4.04E+02,-2.65E+03
3932,4.37E+03,-1.71E+05,4.04E+02,-2.65E+03
3932,1.90E+03,-1.71E+05,7.45E+02,-5.24E+03
3933,1.29E+03,-8.06E+04,-4.69E+03,3.14E+03
3933,4.38E+03,-8.06E+04,-2.29E+03,1.55E+03
3934,4.38E+03,-8.06E+04,-2.29E+03,1.55E+03
3934,4.38E+03,-8.06E+04,109.011,-42.9036
3935,4.38E+03,-8.06E+04,109.011,-42.9036
3935,4.38E+03,-8.06E+04,2.51E+03,-1.63E+03
3936,4.38E+03,-8.06E+04,2.51E+03,-1.63E+03
3936,1.95E+03,-8.06E+04,4.91E+03,-3.22E+03
3937,1.32E+03,-6.07E+04,5.25E+03,-3.37E+03
3937,4.38E+03,-6.07E+04,2.59E+03,-1.67E+03
3938,4.38E+03,-6.07E+04,2.59E+03,-1.67E+03
3938,4.38E+03,-6.07E+04,-78.3479,30.6981
3939,4.38E+03,-6.07E+04,-78.3479,30.6981
3939,4.39E+03,-6.07E+04,-2.74E+03,1.73E+03
3940,4.39E+03,-6.07E+04,-2.74E+03,1.73E+03
3940,1.97E+03,-6.07E+04,-5.41E+03,3.43E+03
3941,1.36E+03,-1.28E+05,9.48E+02,-5.46E+03
3941,4.39E+03,-1.28E+05,4.50E+02,-2.71E+03
3942,4.39E+03,-1.28E+05,4.50E+02,-2.71E+03
3942,4.39E+03,-1.28E+05,-48.8311,45.2305
3943,4.39E+03,-1.28E+05,-48.8311,45.2305
3943,4.39E+03,-1.28E+05,-5.47E+02,2.80E+03
3944,4.39E+03,-1.28E+05,-5.47E+02,2.80E+03
3944,2.01E+03,-1.28E+05,-1.05E+03,5.55E+03
3945,1.42E+03,-1.28E+05,-9.48E+02,-5.46E+03
3945,4.40E+03,-1.28E+05,-4.50E+02,-2.71E+03
3946,4.40E+03,-1.28E+05,-4.50E+02,-2.71E+03
3946,4.40E+03,-1.28E+05,48.8311,45.2305
3947,4.40E+03,-1.28E+05,48.8311,45.2305
3947,4.40E+03,-1.28E+05,5.47E+02,2.80E+03
3948,4.40E+03,-1.28E+05,5.47E+02,2.80E+03
3948,2.08E+03,-1.28E+05,1.05E+03,5.55E+03
3949,1.48E+03,-6.07E+04,-5.25E+03,-3.37E+03
3949,4.40E+03,-6.07E+04,-2.59E+03,-1.67E+03
3950,4.40E+03,-6.07E+04,-2.59E+03,-1.67E+03
3950,4.41E+03,-6.07E+04,78.3479,30.6981
3951,4.41E+03,-6.07E+04,78.3479,30.6981
3951,4.41E+03,-6.07E+04,2.74E+03,1.73E+03
3952,4.41E+03,-6.07E+04,2.74E+03,1.73E+03
3952,2.14E+03,-6.07E+04,5.41E+03,3.43E+03
3953,1.33E+03,-1.44E+05,1.04E+04,263.361
3953,4.41E+03,-1.44E+05,5.12E+03,136.406
3954,4.41E+03,-1.44E+05,5.12E+03,136.406
3954,4.41E+03,-1.44E+05,-130.92,9.45069
3955,4.41E+03,-1.44E+05,-130.92,9.45069
3955,4.41E+03,-1.44E+05,-5.39E+03,-117.504
3956,4.41E+03,-1.44E+05,-5.39E+03,-117.504
3956,1.99E+03,-1.44E+05,-1.06E+04,-244.46
3957,1.36E+03,-3.13E+05,2.16E+03,530.888
3957,4.42E+03,-3.13E+05,1.01E+03,279.326
3958,4.42E+03,-3.13E+05,1.01E+03,279.326
3958,4.42E+03,-3.13E+05,-133.691,27.7651
3959,4.42E+03,-3.13E+05,-133.691,27.7651
3959,4.42E+03,-3.13E+05,-1.28E+03,-223.796
3960,4.42E+03,-3.13E+05,-1.28E+03,-223.796
3960,2.02E+03,-3.13E+05,-2.43E+03,-475.358
3961,1.43E+03,-3.13E+05,-2.16E+03,530.888
3961,4.43E+03,-3.13E+05,-1.01E+03,279.326
3962,4.43E+03,-3.13E+05,-1.01E+03,279.326
3962,4.43E+03,-3.13E+05,133.691,27.7651
3963,4.43E+03,-3.13E+05,133.691,27.7651
3963,4.43E+03,-3.13E+05,1.28E+03,-223.796
3964,4.43E+03,-3.13E+05,1.28E+03,-223.796
3964,2.09E+03,-3.13E+05,2.43E+03,-475.358
3965,1.49E+03,-1.44E+05,-1.04E+04,263.361
3965,4.43E+03,-1.44E+05,-5.12E+03,136.406
3966,4.43E+03,-1.44E+05,-5.12E+03,136.406
3966,4.43E+03,-1.44E+05,130.92,9.45069
3967,4.43E+03,-1.44E+05,130.92,9.45069
3967,4.43E+03,-1.44E+05,5.39E+03,-117.504
3968,4.43E+03,-1.44E+05,5.39E+03,-117.504
3968,2.15E+03,-1.44E+05,1.06E+04,-244.46
3969,1.52E+03,-1.36E+05,1.00E+04,-3.44E-10
3969,4.44E+03,-1.36E+05,4.94E+03,-1.55E-10
3970,4.44E+03,-1.36E+05,4.94E+03,-1.55E-10
3970,4.44E+03,-1.36E+05,-142.484,3.28E-11
3971,4.44E+03,-1.36E+05,-142.484,3.28E-11
3971,4.44E+03,-1.36E+05,-5.22E+03,2.21E-10
3972,4.44E+03,-1.36E+05,-5.22E+03,2.21E-10
3972,2.18E+03,-1.36E+05,-1.03E+04,4.09E-10
3973,1.55E+03,-3.00E+05,2.01E+03,-7.55E-10
3973,4.45E+03,-3.00E+05,938.575,-3.49E-10
3974,4.45E+03,-3.00E+05,938.575,-3.49E-10
3974,4.45E+03,-3.00E+05,-130.333,5.70E-11
3975,4.45E+03,-3.00E+05,-130.333,5.70E-11
3975,4.45E+03,-3.00E+05,-1.20E+03,4.63E-10
3976,4.45E+03,-3.00E+05,-1.20E+03,4.63E-10
3976,2.21E+03,-3.00E+05,-2.27E+03,8.69E-10
3977,1.60E+03,-3.00E+05,-2.01E+03,-1.15E-09
3977,4.45E+03,-3.00E+05,-938.575,-4.66E-10
3978,4.45E+03,-3.00E+05,-938.575,-4.63E-10
3978,4.45E+03,-3.00E+05,130.333,1.64E-10
3979,4.45E+03,-3.00E+05,130.333,1.64E-10
3979,4.46E+03,-3.00E+05,1.20E+03,7.92E-10
3980,4.46E+03,-3.00E+05,1.20E+03,7.92E-10
3980,2.25E+03,-3.00E+05,2.27E+03,1.42E-09
3981,1.64E+03,-1.36E+05,-1.00E+04,-1.93E-10
3981,4.46E+03,-1.36E+05,-4.94E+03,-1.91E-10
3982,4.46E+03,-1.36E+05,-4.94E+03,-1.91E-10
3982,4.46E+03,-1.36E+05,142.484,-1.90E-10
3983,4.46E+03,-1.36E+05,142.484,-1.90E-10
3983,4.46E+03,-1.36E+05,5.22E+03,-1.88E-10
3984,4.46E+03,-1.36E+05,5.22E+03,-1.88E-10
3984,2.30E+03,-1.36E+05,1.03E+04,-1.87E-10
3985,1.68E+03,-1.44E+05,1.04E+04,-263.361
3985,4.47E+03,-1.44E+05,5.12E+03,-136.406
3986,4.47E+03,-1.44E+05,5.12E+03,-136.406
3986,4.47E+03,-1.44E+05,-130.92,-9.45069
3987,4.47E+03,-1.44E+05,-130.92,-9.45069
3987,4.47E+03,-1.44E+05,-5.39E+03,117.504
3988,4.47E+03,-1.44E+05,-5.39E+03,117.504
3988,2.33E+03,-1.44E+05,-1.06E+04,244.46
3989,1.70E+03,-3.13E+05,2.16E+03,-530.888
3989,4.47E+03,-3.13E+05,1.01E+03,-279.326
3990,4.47E+03,-3.13E+05,1.01E+03,-279.326
3990,4.48E+03,-3.13E+05,-133.691,-27.7651
3991,4.48E+03,-3.13E+05,-133.691,-27.7651
3991,4.48E+03,-3.13E+05,-1.28E+03,223.796
3992,4.48E+03,-3.13E+05,-1.28E+03,223.796
3992,2.36E+03,-3.13E+05,-2.43E+03,475.358
3993,1.75E+03,-3.13E+05,-2.16E+03,-530.888
3993,4.48E+03,-3.13E+05,-1.01E+03,-279.326
3994,4.48E+03,-3.13E+05,-1.01E+03,-279.326
3994,4.48E+03,-3.13E+05,133.691,-27.7651
3995,4.48E+03,-3.13E+05,133.691,-27.7651
3995,4.48E+03,-3.13E+05,1.28E+03,223.796
3996,4.48E+03,-3.13E+05,1.28E+03,223.796
3996,2.41E+03,-3.13E+05,2.43E+03,475.358
3997,1.80E+03,-1.44E+05,-1.04E+04,-263.361
3997,4.49E+03,-1.44E+05,-5.12E+03,-136.406
3998,4.49E+03,-1.44E+05,-5.12E+03,-136.406
3998,4.49E+03,-1.44E+05,130.92,-9.45069
3999,4.49E+03,-1.44E+05,130.92,-9.45069
3999,4.49E+03,-1.44E+05,5.39E+03,117.504
4000,4.49E+03,-1.44E+05,5.39E+03,117.504
4000,2.45E+03,-1.44E+05,1.06E+04,244.46
4001,1.83E+03,-6.07E+04,5.25E+03,3.37E+03
4001,4.50E+03,-6.07E+04,2.59E+03,1.67E+03
4002,4.50E+03,-6.07E+04,2.59E+03,1.67E+03
4002,4.50E+03,-6.07E+04,-78.3479,-30.6981
4003,4.50E+03,-6.07E+04,-78.3479,-30.6981
4003,4.50E+03,-6.07E+04,-2.74E+03,-1.73E+03
4004,4.50E+03,-6.07E+04,-2.74E+03,-1.73E+03
4004,2.49E+03,-6.07E+04,-5.41E+03,-3.43E+03
4005,1.85E+03,-1.28E+05,9.48E+02,5.46E+03
4005,4.50E+03,-1.28E+05,4.50E+02,2.71E+03
4006,4.50E+03,-1.28E+05,4.50E+02,2.71E+03
4006,4.50E+03,-1.28E+05,-48.8311,-45.2305
4007,4.50E+03,-1.28E+05,-48.8311,-45.2305
4007,4.50E+03,-1.28E+05,-5.47E+02,-2.80E+03
4008,4.50E+03,-1.28E+05,-5.47E+02,-2.80E+03
4008,2.51E+03,-1.28E+05,-1.05E+03,-5.55E+03
4009,1.90E+03,-1.28E+05,-9.48E+02,5.46E+03
4009,4.51E+03,-1.28E+05,-4.50E+02,2.71E+03
4010,4.51E+03,-1.28E+05,-4.50E+02,2.71E+03
4010,4.51E+03,-1.28E+05,48.8311,-45.2305
4011,4.51E+03,-1.28E+05,48.8311,-45.2305
4011,4.51E+03,-1.28E+05,5.47E+02,-2.80E+03
4012,4.51E+03,-1.28E+05,5.47E+02,-2.80E+03
4012,2.56E+03,-1.28E+05,1.05E+03,-5.55E+03
4013,1.95E+03,-6.07E+04,-5.25E+03,3.37E+03
4013,4.52E+03,-6.07E+04,-2.59E+03,1.67E+03
4014,4.52E+03,-6.07E+04,-2.59E+03,1.67E+03
4014,4.52E+03,-6.07E+04,78.3479,-30.6981
4015,4.52E+03,-6.07E+04,78.3479,-30.6981
4015,4.52E+03,-6.07E+04,2.74E+03,-1.73E+03
4016,4.52E+03,-6.07E+04,2.74E+03,-1.73E+03
4016,2.61E+03,-6.07E+04,5.41E+03,-3.43E+03
4017,1.97E+03,-4.02E+04,5.62E+03,-3.52E+03
4017,4.52E+03,-4.02E+04,2.79E+03,-1.75E+03
4018,4.52E+03,-4.02E+04,2.79E+03,-1.75E+03
4018,4.52E+03,-4.02E+04,-35.9447,15.2059
4019,4.52E+03,-4.02E+04,-35.9447,15.2059
4019,4.53E+03,-4.02E+04,-2.86E+03,1.78E+03
4020,4.53E+03,-4.02E+04,-2.86E+03,1.78E+03
4020,2.63E+03,-4.02E+04,-5.69E+03,3.55E+03
4021,2.01E+03,-8.57E+04,1.20E+03,-5.69E+03
4021,4.53E+03,-8.57E+04,5.83E+02,-2.83E+03
4022,4.53E+03,-8.57E+04,5.83E+02,-2.83E+03
4022,4.53E+03,-8.57E+04,-3.82E+01,26.2384
4023,4.53E+03,-8.57E+04,-3.82E+01,26.2384
4023,4.53E+03,-8.57E+04,-6.59E+02,2.88E+03
4024,4.53E+03,-8.57E+04,-6.59E+02,2.88E+03
4024,2.67E+03,-8.57E+04,-1.28E+03,5.74E+03
4025,2.08E+03,-8.57E+04,-1.20E+03,-5.69E+03
4025,4.54E+03,-8.57E+04,-5.83E+02,-2.83E+03
4026,4.54E+03,-8.57E+04,-5.83E+02,-2.83E+03
4026,4.54E+03,-8.57E+04,38.1747,26.2384
4027,4.54E+03,-8.57E+04,38.1747,26.2384
4027,4.54E+03,-8.57E+04,6.59E+02,2.88E+03
4028,4.54E+03,-8.57E+04,6.59E+02,2.88E+03
4028,2.73E+03,-8.57E+04,1.28E+03,5.74E+03
4029,2.14E+03,-4.02E+04,-5.62E+03,-3.52E+03
4029,4.54E+03,-4.02E+04,-2.79E+03,-1.75E+03
4030,4.54E+03,-4.02E+04,-2.79E+03,-1.75E+03
4030,4.55E+03,-4.02E+04,35.9447,15.2059
4031,4.55E+03,-4.02E+04,35.9447,15.2059
4031,4.55E+03,-4.02E+04,2.86E+03,1.78E+03
4032,4.55E+03,-4.02E+04,2.86E+03,1.78E+03
4032,2.80E+03,-4.02E+04,5.69E+03,3.55E+03
4033,1.99E+03,-9.59E+04,1.10E+04,210.578
4033,4.55E+03,-9.59E+04,5.47E+03,109.131
4034,4.55E+03,-9.59E+04,5.47E+03,109.131
4034,4.55E+03,-9.59E+04,-67.8543,7.68416
4035,4.55E+03,-9.59E+04,-67.8543,7.68416
4035,4.55E+03,-9.59E+04,-5.60E+03,-93.7628
4036,4.55E+03,-9.59E+04,-5.60E+03,-93.7628
4036,2.65E+03,-9.59E+04,-1.11E+04,-195.21
4037,2.02E+03,-2.09E+05,2.83E+03,380.149
4037,4.56E+03,-2.09E+05,1.36E+03,200.415
4038,4.56E+03,-2.09E+05,1.36E+03,200.415
4038,4.56E+03,-2.09E+05,-9.94E+01,20.6814
4039,4.56E+03,-2.09E+05,-9.94E+01,20.6814
4039,4.56E+03,-2.09E+05,-1.56E+03,-159.052
4040,4.56E+03,-2.09E+05,-1.56E+03,-159.052
4040,2.68E+03,-2.09E+05,-3.03E+03,-338.786
4041,2.09E+03,-2.09E+05,-2.83E+03,380.149
4041,4.57E+03,-2.09E+05,-1.36E+03,200.415
4042,4.57E+03,-2.09E+05,-1.36E+03,200.415
4042,4.57E+03,-2.09E+05,99.3757,20.6814
4043,4.57E+03,-2.09E+05,99.3757,20.6814
4043,4.57E+03,-2.09E+05,1.56E+03,-159.052
4044,4.57E+03,-2.09E+05,1.56E+03,-159.052
4044,2.74E+03,-2.09E+05,3.03E+03,-338.786
4045,2.15E+03,-9.59E+04,-1.10E+04,210.578
4045,4.57E+03,-9.59E+04,-5.47E+03,109.131
4046,4.57E+03,-9.59E+04,-5.47E+03,109.131
4046,4.57E+03,-9.59E+04,67.8543,7.68416
4047,4.57E+03,-9.59E+04,67.8543,7.68416
4047,4.57E+03,-9.59E+04,5.60E+03,-93.7628
4048,4.57E+03,-9.59E+04,5.60E+03,-93.7628
4048,2.81E+03,-9.59E+04,1.11E+04,-195.21
4049,2.18E+03,-9.03E+04,1.07E+04,-8.39E-10
4049,4.58E+03,-9.03E+04,5.31E+03,-3.28E-10
4050,4.58E+03,-9.03E+04,5.31E+03,-3.28E-10
4050,4.58E+03,-9.03E+04,-77.8352,1.84E-10
4051,4.58E+03,-9.03E+04,-77.8352,1.84E-10
4051,4.58E+03,-9.03E+04,-5.47E+03,6.96E-10
4052,4.58E+03,-9.03E+04,-5.47E+03,6.96E-10
4052,2.84E+03,-9.03E+04,-1.09E+04,1.21E-09
4053,2.21E+03,-2.01E+05,2.66E+03,-2.00E-09
4053,4.59E+03,-2.01E+05,1.28E+03,-7.38E-10
4054,4.59E+03,-2.01E+05,1.28E+03,-7.38E-10
4054,4.59E+03,-2.01E+05,-97.2234,5.27E-10
4055,4.59E+03,-2.01E+05,-97.2234,5.27E-10
4055,4.59E+03,-2.01E+05,-1.47E+03,1.79E-09
4056,4.59E+03,-2.01E+05,-1.47E+03,1.79E-09
4056,2.86E+03,-2.01E+05,-2.85E+03,3.06E-09
4057,2.25E+03,-2.01E+05,-2.66E+03,-1.30E-09
4057,4.59E+03,-2.01E+05,-1.28E+03,-7.54E-10
4058,4.59E+03,-2.01E+05,-1.28E+03,-7.54E-10
4058,4.59E+03,-2.01E+05,97.2234,-2.11E-10
4059,4.59E+03,-2.01E+05,97.2234,-2.11E-10
4059,4.60E+03,-2.01E+05,1.47E+03,3.31E-10
4060,4.60E+03,-2.01E+05,1.47E+03,3.31E-10
4060,2.91E+03,-2.01E+05,2.85E+03,8.73E-10
4061,2.30E+03,-9.03E+04,-1.07E+04,2.62E-10
4061,4.60E+03,-9.03E+04,-5.31E+03,2.12E-10
4062,4.60E+03,-9.03E+04,-5.31E+03,2.12E-10
4062,4.60E+03,-9.03E+04,77.8352,1.63E-10
4063,4.60E+03,-9.03E+04,77.8352,1.63E-10
4063,4.60E+03,-9.03E+04,5.47E+03,1.14E-10
4064,4.60E+03,-9.03E+04,5.47E+03,1.14E-10
4064,2.96E+03,-9.03E+04,1.09E+04,6.44E-11
4065,2.33E+03,-9.59E+04,1.10E+04,-210.578
4065,4.61E+03,-9.59E+04,5.47E+03,-109.131
4066,4.61E+03,-9.59E+04,5.47E+03,-109.131
